project_id,case_submitter_id,case_id,sample_submitter_ids,sample_types,aliquot_submitter_ids,file_id,file_name,peptide_target,agid,lab_id,catalog_number,set_id,protein_expression
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,Aurora-ABC_pT288_pT232_pT198,AGID00392,2333,2914,Set165,-0.135695567212506
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,Aurora-B,AGID02195,2512,MA5-27890,Set165,-0.109457200570748
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,AXL,AGID00215,1271,8661,Old,0.13602
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,b-Actin,AGID02143,2449,8457,Set165,-0.572349780785924
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,b-Catenin_pT41_S45,AGID00179,1170,9565,Set165,-0.836945033952275
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,B7-H3,AGID00301,1725,14058,Set165,0.490241043962674
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,B7-H4,AGID00302,1726,14572,Set165,-0.259869027386466
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,BAD_pS112,AGID00008,63,9291,Old,0.52071
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,BAK,AGID00009,71,1542-1/ab32371,Old,0.86735
TCGA-LUSC,TCGA-60-2698,fd9ee494-65fe-4de4-adff-7952a059b17f,TCGA-60-2698-01A,Primary Tumor,,0c5bbc8b-f5d1-4aa6-8478-995c487e6cd4,TCGA-60-2698-01A-21-2193-20_RPPA_data.tsv,BAP1C4,AGID00192,1207,sc-28383,Old,-0.43554
