gene,mean_readout,nonzero_fraction
PCNA,0.5511230230331421,1.0
PCOLCE,0.08611266314983368,1.0
PCP4,0.02200702391564846,1.0
PCSK2,0.017539173364639282,1.0
PDCD1,0.009642811492085457,1.0
PDGFRA,0.10805980116128922,1.0
PDGFRB,0.16238729655742645,1.0
PDPN,0.17682713270187378,1.0
PEBP4,0.011869510635733604,1.0
PECAM1,0.3387308418750763,1.0
PGR,0.025720059871673584,1.0
PLA2G7,0.11369790881872177,1.0
PLAC9,0.022246163338422775,1.0
PLCG2,0.17174983024597168,1.0
PLD4,0.05357954651117325,1.0
PLIN4,0.03658434748649597,1.0
PMP22,0.16442732512950897,1.0
PPARG,0.15479715168476105,1.0
PPP1R1A,0.04238177090883255,1.0
PPP1R1B,0.05964924767613411,1.0
PPY,0.016252117231488228,1.0
PRDM1,0.20290228724479675,1.0
PRF1,0.06348532438278198,1.0
PRG4,0.03546236827969551,1.0
PROX1,0.09363760054111481,1.0
PTGDS,0.21192674338817596,1.0
PTN,0.15900404751300812,1.0
PTPRC,0.5869370698928833,1.0
PVALB,0.017994895577430725,1.0
RAMP2,0.04108335077762604,1.0
RAPGEF3,0.06366907060146332,1.0
RBP5,0.06295406818389893,1.0
RERGL,0.022478975355625153,1.0
RETN,0.003231581300497055,1.0
RGS16,0.0733855813741684,1.0
RIDA,0.14155372977256775,1.0
RND1,0.03652306646108627,1.0
RTKN2,0.13663652539253235,1.0
S100A1,0.0448492094874382,1.0
S100A12,0.10277247428894043,1.0
SCGB2A1,0.0252321008592844,1.0
SCGN,0.028272097930312157,1.0
SELE,0.02133561111986637,1.0
SELL,0.19479475915431976,1.0
SEMA3C,0.24425382912158966,1.0
SERPINB2,0.13956156373023987,1.0
SERPINB3,0.32147061824798584,1.0
SERPINB9,0.30251961946487427,1.0
SFRP2,0.1378670036792755,1.0
SFRP4,0.08350128680467606,1.0
SFTA2,0.0237696785479784,1.0
SH2D3C,0.07748304307460785,1.0
SLAMF1,0.08419477939605713,1.0
SLAMF7,0.17492052912712097,1.0
SLC18A2,0.017861049622297287,1.0
