gene,mean_readout,nonzero_fraction
TM4SF4,0.09136330336332321,1.0
TMC5,0.07563816010951996,1.0
TMEM100,0.06739382445812225,1.0
TMEM174,0.00833077821880579,1.0
TMEM52B,0.023336458951234818,1.0
TNC,0.38540947437286377,1.0
TNFRSF13B,0.047044575214385986,1.0
TNFRSF17,0.07812199741601944,1.0
TNFRSF9,0.057986121624708176,1.0
TOP2A,0.11106496304273605,1.0
TRAC,0.4263937771320343,1.0
TREM2,0.05199979245662689,1.0
TSPAN19,0.018733689561486244,1.0
UBE2C,0.0849982425570488,1.0
UMOD,0.011635049246251583,1.0
UPK3B,0.026701314374804497,1.0
VCAN,0.30774715542793274,1.0
VSIG4,0.13008828461170197,1.0
VWA5A,0.09751883894205093,1.0
VWF,0.23184747993946075,1.0
